Sample #,Station #,Cast #,Niskin #,Month,Day,Year,Time UTC,Latitude,Longitude,Bottle trip Flag,Depth,Pressure,Temp_1,Temp_1_Flag,Temp_2,Temp_2_Flag,Sal_1,Sal_1_Flag,Sal_2,Sal_2_Flag,CTD_o2_sat,CTD_o2_sat_Flag,CTD_o2_conc,CTD_o2_conc_Flag,OXYGEN,OXYGEN_FLAG_W,DIC_AOML,DIC_AOML_FLAG,ALKALI,ALKALI_FLAG,PH_TOT,PH_TOT_TEMP,PH_TOT_FLAG_W,Silicate,Silicate_FLAG,NO2,NO2_FLAG,NO3,NO3_FLAG,NO2+NO3,NO2+NO3_FLAG,PO4,PO4_FLAG,DIC_UDEL,DIC_UDEL_FLAG_W,PN,PN_FLAG,POC,POC_FLAG,DOC,DOC_Flag,CDOM (@443nm),CDOM_FLAG,HPLC_chl_a,HPLC_chl_a_flag,NPP,NPP,NPP_flag,NPP_PC,NPP_PC,NPP_PC_flag,NPP_PN,NPP_PN,NPP_PN_flag
,,,,mm,dd,yyyy,hr:mn:ss,deg,deg,,m,db,C,,C,,psu,,psu,,%sat,,umol/kg,,UMOL/KG,,UMOL/KG,,UMOL/KG,,,°C,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,mg/m^3,,mg/m^3,,umol/L,,1/m,,mg/m^3,,umol C l-1 d-1,Stdev,,umol C/l,Stdev,,umol N/l,Stdev,
2155,140,1,6,7,19,2015,18:00:39,31.19366,-80.24298,2,23.934,24.102,22.0654,2,22.0643,2,36.2844,2,36.2919,2,102.501,2,220.968,2,-999.0,-999,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2156,140,1,7,7,19,2015,18:01:51,31.19382,-80.24282,2,14.924,15.028,23.8649,2,23.8539,2,36.237,2,36.2427,2,106.709,2,223.107,2,219.3,2,2071.41,2,2385.57,2,8.041190591,25,2,0.1,2,0.0,2,0.00,2,0.00,2,0.02,2,2065.79,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2157,140,1,8,7,19,2015,18:01:54,31.19382,-80.24282,2,14.704,14.807,23.9009,2,23.9046,2,36.2363,2,36.2436,2,106.752,2,223.061,2,-999.0,-999,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2158,140,1,9,7,19,2015,18:03:07,31.194,-80.2425,2,2.94,2.961,28.1518,2,28.1457,2,36.2889,2,36.3036,2,102.479,2,199.622,2,198.9,2,2058.24,6,2387.87,2,8.061373786,25,2,0.0,2,0.0,2,0.00,2,0.00,2,0.02,2,2053.06,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2159,140,1,10,7,19,2015,18:03:10,31.194,-80.2425,2,2.574,2.592,28.1574,2,28.1486,2,36.2912,2,36.3019,2,102.465,2,199.574,2,-999.0,-999,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2160,141,1,1,7,19,2015,20:36:13,31.09482,-79.95382,2,41.93,42.225,21.5425,2,21.5374,2,36.2188,2,36.2218,2,88.202,2,191.971,2,195.2,2,2091.02,2,2376,2,7.993637381,25,2,0.6,2,0.1,2,2.53,2,2.60,2,0.15,2,2090.52,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2161,141,1,2,7,19,2015,20:36:17,31.09482,-79.95382,2,42.403,42.702,21.4826,2,21.4807,2,36.2213,2,36.2223,2,87.768,2,191.224,2,-999.0,-999,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2162,141,1,3,7,19,2015,20:36:21,31.09482,-79.95382,2,42.037,42.333,21.5449,2,21.5417,2,36.2173,2,36.2214,2,88.291,2,192.158,2,-999.0,-999,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,3.688,0.266,2,13.497,1.070,2,2.051,0.165,2
2163,141,1,4,7,19,2015,20:36:24,31.09482,-79.95382,2,42.343,42.642,21.4987,2,21.5045,2,36.2186,2,36.222,2,88.03,2,191.744,2,-999.0,-999,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,3.688,0.266,2,13.497,1.070,2,2.051,0.165,2
2164,141,1,5,7,19,2015,20:37:56,31.0955,-79.95382,2,30.49,30.704,24.8734,2,24.845,2,36.2012,2,36.215,2,101.375,2,208.437,2,203.8,6,2067.33,2,2380.42,2,8.037907239,25,2,0.7,2,0.0,2,1.64,2,1.68,2,0.09,2,2065.55,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2165,141,1,6,7,19,2015,20:38:01,31.0955,-79.95382,2,30.842,31.058,24.7485,2,24.7902,2,36.2054,2,36.216,2,101.22,2,208.548,2,-999.0,-999,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,13.45020698,2,105.7004571,2,890.658918,6,0.041508674,2,1.395,2,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2166,141,1,7,7,19,2015,20:38:06,31.0955,-79.95366,2,30.712,30.928,24.8572,2,24.8625,2,36.2067,2,36.2149,2,101.498,2,208.741,2,-999.0,-999,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,4.204,0.295,2,12.388,1.320,2,1.705,0.135,2
2167,141,1,8,7,19,2015,20:38:09,31.0955,-79.95366,2,30.784,30.999,24.7606,2,24.7754,2,36.211,2,36.2138,2,101.625,2,209.333,2,-999.0,-999,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,4.204,0.295,2,12.388,1.320,2,1.705,0.135,2
2168,141,1,9,7,19,2015,20:39:39,31.096,-79.95366,2,20.355,20.497,28.7172,2,28.6463,2,36.236,2,36.2429,2,104.465,2,201.735,2,-999.0,-999,2044.67,2,2371.18,2,8.072646644,25,2,0.4,2,0.0,2,0.20,2,0.23,2,0.02,2,2041.03,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2169,141,1,10,7,19,2015,20:39:43,31.096,-79.95351,2,20.213,20.354,28.7279,2,28.6649,2,36.2438,2,36.255,2,104.755,2,202.251,2,-999.0,-999,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,26.22275704,2,122.1653631,2,985.5226049,2,0.025220517,2,0.775,2,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2170,141,1,11,7,19,2015,20:41:03,31.0965,-79.95332,2,2.832,2.851,29.3356,2,29.3663,2,36.2019,2,36.2655,2,103.638,2,198.238,2,197.7,2,2037.03,6,2378.18,2,8.083710035,25,2,0.0,2,0.0,2,0.00,2,0.00,2,0.04,2,2035.93,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2171,141,1,12,7,19,2015,20:41:10,31.09666,-79.95332,2,2.906,2.926,29.3594,2,29.37,2,36.166,2,36.2662,2,104.06,2,199.015,2,-999.0,-999,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,17.37251676,2,69.18406166,2,971.84856,6,0.020558887,2,0.174,2,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2172,141,1,13,7,19,2015,20:41:13,31.09666,-79.95332,2,2.95,2.971,29.3544,2,29.3718,2,36.1654,2,36.2672,2,104.358,2,199.601,2,-999.0,-999,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.576,0.334,2,6.471,0.385,2,0.746,0.083,2
2173,141,1,14,7,19,2015,20:41:16,31.09666,-79.95332,2,2.806,2.826,29.3423,2,29.359,2,36.1766,2,36.2673,2,104.471,2,199.841,2,-999.0,-999,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.576,0.334,2,6.471,0.385,2,0.746,0.083,2
2174,142,1,1,7,19,2015,23:19:29,30.972,-79.66582,2,449.87,453.485,7.4809,2,7.4779,2,34.9471,2,34.9529,2,43.832,2,127.282,2,129.6,2,2213.94,6,2317.36,6,7.606250345,25,6,20.7,2,0.0,2,28.77,2,28.77,2,1.86,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2175,142,1,2,7,19,2015,23:21:05,30.973,-79.66548,2,418.305,421.634,7.4994,2,7.4976,2,34.9482,2,34.9536,2,43.786,2,127.095,2,128.0,2,2213.60,2,2313.06,2,7.609262622,25,2,20.6,2,0.0,2,28.79,2,28.79,2,1.85,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2176,142,1,3,7,19,2015,23:23:30,30.9745,-79.665,2,358.773,361.576,10.065,2,10.0642,2,35.1949,2,35.1994,2,43.465,2,119.028,2,118.5,2,2202.74,2,2323.1,2,7.650977743,25,2,14.0,2,0.0,2,25.71,2,25.71,2,1.60,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2177,142,1,4,7,19,2015,23:26:38,30.97666,-79.66416,2,285.949,288.132,15.7582,2,15.761,2,36.0684,2,36.0751,2,55.635,2,134.838,2,135.4,2,2171.82,2,2361.19,2,7.812363391,25,2,5.9,2,0.0,2,14.50,2,14.50,2,0.82,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2178,142,1,5,7,19,2015,23:29:24,30.97866,-79.66366,2,225.838,227.529,17.2674,2,17.2662,2,36.294,2,36.2982,2,61.285,2,144.092,2,144.1,2,2159.57,2,2372.31,2,7.86114726,25,2,3.9,2,0.0,2,10.76,2,10.76,2,0.59,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2179,142,1,6,7,19,2015,23:30:55,30.97966,-79.66316,2,189.06,190.458,18.8492,2,18.8492,2,36.403,2,36.4079,2,66.473,2,151.653,2,150.5,2,2148.51,2,2382.99,2,7.899745859,25,2,3.2,2,0.0,2,8.00,2,8.00,2,0.41,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2180,142,1,7,7,19,2015,23:32:28,30.98082,-79.66266,2,164.952,166.162,20.2976,2,20.2986,2,36.6171,2,36.6216,2,65.35,2,145.022,2,144.3,6,2149.09,2,2387.53,2,7.91201183,25,2,2.3,2,0.0,2,7.09,2,7.09,2,0.35,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2181,142,1,8,7,19,2015,23:34:00,30.982,-79.66216,2,135.33,136.313,21.8085,2,21.809,2,36.6178,2,36.6229,2,77.102,2,166.592,2,164.3,2,2126.15,2,2392.6,2,7.963693499,25,2,1.5,2,0.0,2,3.57,2,3.57,2,0.18,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2182,142,1,9,7,19,2015,23:36:11,30.98396,-79.66132,2,91.277,91.93,25.05,2,25.0531,2,36.4939,2,36.5004,2,91.797,2,187.835,2,186.5,2,2084.99,2,2389.03,2,8.027348685,25,2,0.9,2,0.1,2,0.39,2,0.51,2,0.04,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.739,0.077,2,4.787,0.088,2,0.600,0.023,2
2183,142,1,10,7,19,2015,23:36:14,30.984,-79.66132,2,90.996,91.647,25.0816,2,25.087,2,36.4974,2,36.5035,2,91.498,2,187.119,2,186.4,2,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,11.31005815,2,41.95503099,2,-999,9,0.024680815,2,0.577,2,0.739,0.077,2,4.787,0.088,2,0.600,0.023,2
2184,142,1,11,7,19,2015,23:36:36,30.98432,-79.66116,2,91.149,91.802,25.0877,2,25.092,2,36.4998,2,36.507,2,91.472,2,187.044,2,-999.0,-999,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2185,142,1,19,7,19,2015,23:36:50,30.9845,-79.66116,2,91.471,92.126,25.1046,2,25.105,2,36.5034,2,36.5098,2,90.951,2,185.923,2,-999.0,-999,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2186,142,1,12,7,19,2015,23:38:04,30.9855,-79.66082,2,74.637,75.168,27.1298,2,27.1304,2,36.3221,2,36.3279,2,101.653,2,201.246,2,-999.0,-999,2053.89,2,2382.21,2,8.06502275,25,2,0.8,2,0.0,2,0.00,2,0.00,2,0.02,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2187,142,1,13,7,19,2015,23:39:50,30.987,-79.66032,2,50.772,51.13,28.5549,2,28.5537,2,36.4181,2,36.4246,2,104.546,2,202.18,2,200.5,2,2046.56,2,2384.71,2,8.0855324,25,2,0.4,2,0.0,2,0.00,2,0.00,2,0.00,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.125,0.036,2,4.804,0.225,2,0.499,0.025,2
2188,142,1,14,7,19,2015,23:39:54,30.987,-79.66031,2,50.616,50.974,28.5643,2,28.5543,2,36.419,2,36.4234,2,104.694,2,202.435,2,-999.0,-999,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.125,0.036,2,4.804,0.225,2,0.499,0.025,2
2189,142,1,15,7,19,2015,23:39:58,30.987,-79.66016,2,50.932,51.291,28.5164,2,28.5104,2,36.4181,2,36.4239,2,104.49,2,202.194,2,-999.0,-999,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2190,142,1,21,7,19,2015,23:40:04,30.98716,-79.66016,2,51.031,51.392,28.5026,2,28.4987,2,36.417,2,36.4224,2,104.646,2,202.542,2,-999.0,-999,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2191,142,1,16,7,19,2015,23:41:26,30.98816,-79.65982,2,34.629,34.872,29.5164,2,29.5186,2,36.3543,2,36.3596,2,104.408,2,198.953,2,196.2,2,2041.01,2,2383.72,2,8.091464608,25,2,0.7,2,0.0,2,0.00,2,0.00,2,0.01,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2192,142,1,17,7,19,2015,23:42:49,30.98916,-79.6595,2,2.588,2.606,30.0289,2,30.0287,2,36.286,2,36.2923,2,102.836,2,194.477,2,192.1,2,2035.19,6,2381.14,2,8.086937372,25,2,0.9,2,0.0,2,0.00,2,0.00,2,0.00,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2193,142,1,18,7,19,2015,23:42:53,30.98932,-79.6595,2,2.676,2.694,30.0307,2,30.0295,2,36.2861,2,36.2926,2,102.691,2,194.198,2,-999.0,-999,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2194,142,1,20,7,19,2015,23:42:58,30.98932,-79.6595,2,2.569,2.587,30.0455,2,30.0369,2,36.2857,2,36.2927,2,102.408,2,193.618,2,-999.0,-999,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2195,142,1,22,7,19,2015,23:43:09,30.9895,-79.6595,2,2.63,2.648,30.0363,2,30.0357,2,36.2861,2,36.2925,2,102.505,2,193.828,2,-999.0,-999,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2196,142,1,23,7,19,2015,23:43:15,30.9895,-79.65932,2,2.728,2.748,30.0362,2,30.0348,2,36.2863,2,36.2925,2,102.832,2,194.447,2,-999.0,-999,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.723,0.140,2,5.521,0.953,2,0.608,0.118,2
2197,142,1,24,7,19,2015,23:43:20,30.98966,-79.65932,2,2.452,2.469,30.0407,2,30.0397,2,36.2862,2,36.2927,2,102.902,2,194.566,2,-999.0,-999,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,11.26483726,2,55.16111498,2,972.7031878,6,0.010717245,2,0.097,2,0.723,0.140,2,5.521,0.953,2,0.608,0.118,2
2198,143,1,1,7,20,2015,2:32:58,30.85916,-79.44616,2,729.931,736.289,8.0775,2,8.0766,2,34.9855,2,34.9907,2,42.775,2,122.527,2,122.7,2,2212.24,6,2313.19,2,7.612757733,25,2,19.1,2,0.0,2,26.12,2,26.12,2,1.83,2,2210.63,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2199,143,1,2,7,20,2015,2:38:22,30.86232,-79.44532,2,600.834,605.878,9.1306,2,9.1302,2,35.066,2,35.0706,2,41.439,2,115.907,2,116.7,2,2207.96,2,2315.69,2,7.625268298,25,2,16.5,2,0.0,2,25.90,2,25.90,2,1.75,2,2206.79,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2200,143,1,3,7,20,2015,2:42:39,30.86491,-79.44482,2,500.3,504.377,10.8255,2,10.8249,2,35.2889,2,35.2932,2,43.533,2,117.218,2,118.2,2,2201.50,2,2324.14,2,7.66608004,25,2,12.9,2,0.0,2,24.21,2,24.21,2,1.54,2,2199.36,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2201,143,1,4,7,20,2015,2:46:10,30.867,-79.4445,2,400.759,403.928,14.5009,2,14.5,2,35.8624,2,35.867,2,53.469,2,133.004,2,133.1,2,2177.89,2,2352.73,2,7.780755059,25,2,-999,9,-999,9,-999,9,-999,9,-999,9,2171.57,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2202,143,1,5,7,20,2015,2:48:15,30.86821,-79.44432,2,349.834,352.556,16.113,2,16.1123,2,36.135,2,36.1398,2,60.194,2,144.827,2,145.4,2,2164.80,2,2364.48,2,7.83365936,25,2,-999,9,-999,9,-999,9,-999,9,-999,9,2155.35,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2203,143,1,6,7,20,2015,2:51:50,30.8705,-79.44382,2,301.189,303.497,17.1773,2,17.1769,2,36.3174,2,36.3222,2,64.086,2,150.91,2,150.3,2,2158.26,2,2375.97,2,7.866744075,25,2,3.6,2,0.0,2,10.56,2,10.57,2,0.63,2,2153.29,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2204,143,1,7,7,20,2015,2:54:16,30.87182,-79.44366,2,249.993,251.878,18.1968,2,18.1964,2,36.4677,2,36.4726,2,64.184,2,148.137,2,148.0,2,2158.61,2,2383.41,2,7.881940523,25,2,-999,9,-999,9,-999,9,-999,9,-999,9,2152.19,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2205,143,1,8,7,20,2015,2:56:11,30.873,-79.44332,2,200.088,201.571,20.1869,2,20.1874,2,36.6836,2,36.689,2,65.553,2,145.696,2,146.2,6,2152.75,2,2393.03,2,7.914151252,25,2,2.3,2,0.0,2,6.78,2,6.80,2,0.36,2,2147.61,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2206,143,1,9,7,20,2015,2:57:52,30.874,-79.443,2,175.431,176.721,21.4723,2,21.4747,2,36.8048,2,36.8107,2,67.077,2,145.607,2,145.4,2,2148.78,2,2401.69,2,7.933686295,25,2,-999,9,-999,9,-999,9,-999,9,-999,9,2143.62,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2207,143,1,10,7,20,2015,3:00:09,30.87532,-79.44248,2,124.484,125.384,24.793,2,24.7932,2,36.7102,2,36.7162,2,82.063,2,168.402,2,167.4,2,2100.16,2,2395.32,2,8.011957238,25,2,1.2,2,0.0,2,2.05,2,2.09,2,0.12,2,2097.87,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2208,143,1,11,7,20,2015,3:01:43,30.87632,-79.44248,2,91.269,91.921,26.6627,2,26.664,2,36.4495,2,36.4546,2,94.074,2,187.507,2,185.6,2,2064.38,2,2380.37,2,8.052571091,25,2,-999,9,-999,9,-999,9,-999,9,-999,9,2060.12,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2209,143,1,19,7,20,2015,3:01:52,30.87632,-79.44248,2,91.751,92.407,26.6475,2,26.6478,2,36.4546,2,36.4603,2,94.161,2,187.72,2,-999.0,-999,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2210,143,1,12,7,20,2015,3:04:00,30.87734,-79.44216,2,65.042,65.503,27.4128,2,27.4136,2,36.3007,2,36.306,2,100.315,2,197.719,2,194.8,2,2042.25,2,2374.25,2,8.073098309,25,2,0.9,2,0.0,2,0.08,2,0.08,2,0.02,2,2039.12,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2211,143,1,21,7,20,2015,3:04:06,30.8775,-79.442,2,64.828,65.287,27.4311,2,27.4322,2,36.2967,2,36.3022,2,100.188,2,197.416,2,-999.0,-999,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2212,143,1,13,7,20,2015,3:06:38,30.87832,-79.44182,2,20.877,21.022,29.5113,2,29.5083,2,36.2476,2,36.2544,2,102.072,2,194.648,2,192.5,2,2025.56,2,2370.14,2,8.099577247,25,2,-999,9,-999,9,-999,9,-999,9,-999,9,2024.88,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2213,143,1,14,7,20,2015,3:07:50,30.879,-79.44166,2,2.74,2.758,29.7003,2,29.6985,2,36.2821,2,36.2885,2,102.198,2,194.27,2,192.4,2,2025.89,6,2369.26,2,8.097376172,25,2,1.2,2,0.0,2,0.00,2,0.00,2,0.03,2,2022.12,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2214,143,1,21,7,20,2015,3:07:55,30.879,-79.44166,2,2.725,2.744,29.699,2,29.6977,2,36.2822,2,36.2887,2,102.423,2,194.701,2,-999.0,-999,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2215,143,1,23,7,20,2015,3:08:12,30.87916,-79.44166,2,2.867,2.887,29.6992,2,29.6978,2,36.2825,2,36.2888,2,102.524,2,194.892,2,-999.0,-999,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2216,143,1,24,7,20,2015,3:08:19,30.87924,-79.44166,2,3.131,3.153,29.6996,2,29.6987,2,36.2825,2,36.2887,2,102.598,2,195.032,2,-999.0,-999,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2217,144,1,1,7,20,2015,9:19:26,30.49766,-78.51032,2,755.214,761.817,10.3087,2,10.3069,2,35.2671,2,35.2729,2,45.815,2,124.744,2,126.3,2,2199.65,6,2316.27,2,7.669123042,25,2,13.3,2,0.0,2,23.92,2,23.93,2,1.54,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2218,144,1,2,7,20,2015,9:19:32,30.49766,-78.51032,2,754.447,761.042,10.3364,2,10.3276,2,35.2701,2,35.2752,2,45.805,2,124.641,2,125.9,2,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
2219,144,1,3,7,20,2015,9:22:19,30.4985,-78.51082,2,663.195,668.844,13.5434,2,13.5434,2,35.7586,2,35.7633,2,59.117,2,149.996,2,151.5,2,2170.79,2,2340.31,2,7.788248695,25,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999.000,-999.000,9,-999.000,-999.000,9,-999.000,-999.000,9
